checking_status duration credit_history purpose credit_amount savings_status employment installment_commitment personal_status other_parties residence_since property_magnitude age other_payment_plans housing existing_credits job num_dependents own_telephone foreign_worker Runtime
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14051873
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14010540
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14042195
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14019887
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14079552
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14029944
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14117499
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14135922
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14065009
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14049599
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14205998
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14089538
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14147522
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14101416
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14062061
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14105351
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14054940
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14008575
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14233858
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14193676
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14694680
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14694730
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14450917
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14208097
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14166318
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14337815
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14288618
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14159851
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14066416
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14053399
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14060100
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14140590
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14048686
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14083122
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14296274
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14119324
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14148020
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14134859
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14085252
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14074389
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14085426
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14141105
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14195232
0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0.14105577
